date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:18:54	1661/1661	---M--	200	added ('OK')	image/png	etag:%2267d-5c03eb2b6cd2b%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/primary-check.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/primary-check.png	(from https://preview.colorlib.com/theme/congoro/assets/css/style.css)
20:18:54	1205/1205	---M--	200	added ('OK')	image/png	etag:%224b5-5c03eb2565dec%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/success-check.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/success-check.png	(from https://preview.colorlib.com/theme/congoro/assets/css/style.css)
20:18:55	1249/1249	---M--	200	added ('OK')	image/png	etag:%224e1-5c03eb30e33f0%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/disabled-check.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/disabled-check.png	(from https://preview.colorlib.com/theme/congoro/assets/css/style.css)
20:18:56	1284/1284	---M--	200	added ('OK')	image/png	etag:%22504-5c03eb28db9a7%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/primary-radio.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/primary-radio.png	(from https://preview.colorlib.com/theme/congoro/assets/css/style.css)
20:18:58	1209/1209	---M--	200	added ('OK')	image/png	etag:%224b9-5c03eb22d3ac8%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/success-radio.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/success-radio.png	(from https://preview.colorlib.com/theme/congoro/assets/css/style.css)
20:18:59	1173/1173	---M--	200	added ('OK')	image/png	etag:%22495-5c03eb304be17%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/disabled-radio.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/disabled-radio.png	(from https://preview.colorlib.com/theme/congoro/assets/css/style.css)
20:19:00	45752/45752	---M--	200	added ('OK')	image/jpeg	etag:%22b2b8-5c03eb098e039%22	https://preview.colorlib.com/theme/congoro/assets/img/gallery/blog4.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/gallery/blog4.jpg	(from https://preview.colorlib.com/theme/congoro/services.html)
20:19:00	28378/28378	---M--	200	added ('OK')	image/jpeg	etag:%226eda-5c03eb0ac394c%22	https://preview.colorlib.com/theme/congoro/assets/img/gallery/blog5.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/gallery/blog5.jpg	(from https://preview.colorlib.com/theme/congoro/services.html)
20:19:01	34911/34911	---M--	200	added ('OK')	image/jpeg	etag:%22885f-5c03eb09296dd%22	https://preview.colorlib.com/theme/congoro/assets/img/gallery/blog6.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/gallery/blog6.jpg	(from https://preview.colorlib.com/theme/congoro/services.html)
20:19:03	48369/48369	---M--	200	added ('OK')	image/jpeg	etag:%22bcf1-5c03eb03b9d78%22	https://preview.colorlib.com/theme/congoro/assets/img/gallery/gallery4.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/gallery/gallery4.jpg	(from https://preview.colorlib.com/theme/congoro/project.html)
20:19:04	157122/157122	---M--	200	added ('OK')	image/jpeg	etag:%22265c2-5c03eb03f5695%22	https://preview.colorlib.com/theme/congoro/assets/img/gallery/gallery5.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/gallery/gallery5.jpg	(from https://preview.colorlib.com/theme/congoro/project.html)
20:19:04	60649/60649	---M--	200	added ('OK')	image/jpeg	etag:%22ece9-5c03eb052bf48%22	https://preview.colorlib.com/theme/congoro/assets/img/gallery/gallery6.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/gallery/gallery6.jpg	(from https://preview.colorlib.com/theme/congoro/project.html)
20:19:04	34481/34481	---M--	200	added ('OK')	image/jpeg	etag:%2286b1-5c03eb17b6000%22	https://preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_1.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_1.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:06	32173/32173	---M--	200	added ('OK')	image/jpeg	etag:%227dad-5c03eb168262d%22	https://preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_2.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_2.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:08	40064/40064	---M--	200	added ('OK')	image/jpeg	etag:%229c80-5c03eb178a0e2%22	https://preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_3.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_3.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:09	27578/27578	---M--	200	added ('OK')	image/jpeg	etag:%226bba-5c03eb1550b9a%22	https://preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_4.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_4.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:10	49751/49751	---M--	200	added ('OK')	image/jpeg	etag:%22c257-5c03eb1621b51%22	https://preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_5.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/blog/single_blog_5.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:10	2466/2466	---M--	200	added ('OK')	image/jpeg	etag:%229a2-5c03eaf74c3be%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_1.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_1.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:12	1866/1866	---M--	200	added ('OK')	image/jpeg	etag:%2274a-5c03eaf88c8b1%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_2.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_2.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:12	1920/1920	---M--	200	added ('OK')	image/jpeg	etag:%22780-5c03eaf88e7f1%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_3.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_3.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:13	1651/1651	---M--	200	added ('OK')	image/jpeg	etag:%22673-5c03eafb92f30%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_4.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_4.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:13	104004/104004	---M--	200	added ('OK')	font/woff	etag:%2219644-5c03e300d603b%22	https://preview.colorlib.com/theme/congoro/assets/fonts/fa-solid-900.woff	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/fonts/fa-solid-900.woff	(from https://preview.colorlib.com/theme/congoro/assets/css/fontawesome-all.min.css)
20:19:14	3389/3389	---M--	200	added ('OK')	image/jpeg	etag:%22d3d-5c03eafb94e70%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_5.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_5.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:16	2312/2312	---M--	200	added ('OK')	image/jpeg	etag:%22908-5c03eafa21d00%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_6.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_6.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:17	3087/3087	---M--	200	added ('OK')	image/jpeg	etag:%22c0f-5c03eafa21d00%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_7.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_7.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:18	2320/2320	---M--	200	added ('OK')	image/jpeg	etag:%22910-5c03eafcfe3a1%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_8.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_8.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:19	2624/2624	---M--	200	added ('OK')	image/jpeg	etag:%22a40-5c03eafce9b82%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_9.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_9.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:20	2799/2799	---M--	200	added ('OK')	image/jpeg	etag:%22aef-5c03eafe0fa95%22	https://preview.colorlib.com/theme/congoro/assets/img/post/post_10.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/post_10.jpg	(from https://preview.colorlib.com/theme/congoro/blog.html)
20:19:21	1561/1561	---M--	200	added ('OK')	image/jpeg	etag:%22619-5c03eaf74853e%22	https://preview.colorlib.com/theme/congoro/assets/img/post/preview.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/preview.jpg	(from https://preview.colorlib.com/theme/congoro/blog_details.html)
20:19:22	1360/1360	---M--	200	added ('OK')	image/jpeg	etag:%22550-5c03eafe196d5%22	https://preview.colorlib.com/theme/congoro/assets/img/post/next.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/post/next.jpg	(from https://preview.colorlib.com/theme/congoro/blog_details.html)
20:19:24	17489/17489	---M--	200	added ('OK')	image/png	etag:%224451-5c03eb1ba2df6%22	https://preview.colorlib.com/theme/congoro/assets/img/blog/author.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/blog/author.png	(from https://preview.colorlib.com/theme/congoro/blog_details.html)
20:19:25	10561/10561	---M--	200	added ('OK')	image/png	etag:%222941-5c03eb19cd26a%22	https://preview.colorlib.com/theme/congoro/assets/img/blog/comment_2.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/blog/comment_2.png	(from https://preview.colorlib.com/theme/congoro/blog_details.html)
20:19:26	11401/11401	---M--	200	added ('OK')	image/png	etag:%222c89-5c03eb1b3d4fa%22	https://preview.colorlib.com/theme/congoro/assets/img/blog/comment_3.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/blog/comment_3.png	(from https://preview.colorlib.com/theme/congoro/blog_details.html)
20:19:26	14520/14520	---M--	200	added ('OK')	image/jpeg	etag:%2238b8-5c03eb2fc617c%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/d.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/d.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:27	11303/11303	---M--	200	added ('OK')	image/png	etag:%222c27-5c03eb18d4214%22	https://preview.colorlib.com/theme/congoro/assets/img/blog/comment_1.png	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/blog/comment_1.png	(from https://preview.colorlib.com/theme/congoro/blog_details.html)
20:19:28	1879/1879	---M--	200	added ('OK')	image/jpeg	etag:%22757-5c03eb28349ce%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/f1.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/f1.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:29	1957/1957	---M--	200	added ('OK')	image/jpeg	etag:%227a5-5c03eb2a2a8f9%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/f2.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/f2.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:31	2423/2423	---M--	200	added ('OK')	image/jpeg	etag:%22977-5c03eb2cf277b%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/f3.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/f3.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:31	1559/1559	---M--	200	added ('OK')	image/jpeg	etag:%22617-5c03eb252470f%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/f4.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/f4.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:32	1825/1825	---M--	200	added ('OK')	image/jpeg	etag:%22721-5c03eb265cf02%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/f5.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/f5.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:34	1427/1427	---M--	200	added ('OK')	image/jpeg	etag:%22593-5c03eb240f19b%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/f6.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/f6.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:34	1516/1516	---M--	200	added ('OK')	image/jpeg	etag:%225ec-5c03eb217bed7%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/f7.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/f7.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:35	1343/1343	---M--	200	added ('OK')	image/jpeg	etag:%2253f-5c03eb2e33c0d%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/f8.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/f8.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:42	81581/81581	---M--	200	added ('OK')	image/jpeg	etag:%2213ead-5c03eb22fbb66%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/g3.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/g3.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:42	84926/84926	---M--	200	added ('OK')	image/jpeg	etag:%2214bbe-5c03eb298c5c0%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/g4.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/g4.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:43	116798/116798	---M--	200	added ('OK')	image/jpeg	etag:%221c83e-5c03eb2445c99%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/g2.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/g2.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:43	64607/64607	---M--	200	added ('OK')	image/jpeg	etag:%22fc5f-5c03eb27a7034%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/g5.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/g5.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:43	74445/74445	---M--	200	added ('OK')	image/jpeg	etag:%22122cd-5c03eb2ade3f1%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/g6.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/g6.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:44	157297/157297	---M--	200	added ('OK')	image/jpeg	etag:%2226671-5c03eb2c62ea1%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/g7.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/g7.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:44	124531/124531	---M--	200	added ('OK')	image/jpeg	etag:%221e673-5c03eb26dcddd%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/g1.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/g1.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:44	16790/16790	---M--	200	added ('OK')	image/jpeg	etag:%224196-5c03eb2d99754%22	https://preview.colorlib.com/theme/congoro/assets/img/elements/g8.jpg	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/assets/img/elements/g8.jpg	(from https://preview.colorlib.com/theme/congoro/elements.html)
20:19:45	660/660	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2020%20Jun%202024%2014:49:25%20GMT	https://preview.colorlib.com/theme/congoro/%22https://maps.gstatic.com/mapfiles/openhand_8_8.cur%22	D:/wipenex/Congoro/preview.colorlib.com/theme/congoro/_https_/maps.gstatic.com/mapfiles/openhand_8_8.cur_	(from https://preview.colorlib.com/theme/congoro/contact.html)
20:19:45	1642/1642	---M--	200	added ('OK')	image/png	date:Tue,%2018%20May%202021%2019:15:00%20GMT	https://maps.gstatic.com/mapfiles/api-3/images/google_white5.png	D:/wipenex/Congoro/maps.gstatic.com/mapfiles/api-3/images/google_white5.png	(from https://preview.colorlib.com/theme/congoro/contact.html)
